ID,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
25897,49,37,27/1/2019,25-238,WAS,@,SAS,L (-13),0,28:24:00,5,13,0.385,3,8,0.375,0,0,,1,0,1,4,3,0,2,3,13,9.2,-14
25897,50,38,29/1/2019,25-240,WAS,@,CLE,L (-3),0,25:30:00,5,12,0.417,1,5,0.2,0,0,,0,3,3,2,0,0,0,3,11,5.7,-17
25897,51,39,30/1/2019,25-241,WAS,,IND,W (+18),1,15:38,1,5,0.2,1,4,0.25,0,0,,1,3,4,2,2,0,0,2,3,4.1,3
25897,52,40,2/2/2019,25-244,WAS,,MIL,L (-16),1,34:27:00,7,14,0.5,2,4,0.5,2,2,1,3,4,7,2,4,0,1,3,18,17.5,-25
25897,53,41,4/2/2019,25-246,WAS,,ATL,L (-8),1,38:12:00,5,13,0.385,0,4,0,3,6,0.5,2,6,8,2,1,2,1,4,13,9.1,-1
25897,55,42,8/2/2019,25-250,CHI,@,BRK,W (+19),1,33:39:00,7,9,0.778,4,5,0.8,0,0,,1,3,4,1,0,0,2,2,18,14,18
25897,56,43,9/2/2019,25-251,CHI,,WAS,L (-9),1,34:20:00,6,15,0.4,2,5,0.4,3,5,0.6,1,1,2,2,2,1,1,1,17,11.8,-9
25897,57,44,11/2/2019,25-253,CHI,,MIL,L (-13),1,37:22:00,7,14,0.5,2,4,0.5,2,2,1,3,4,7,4,1,0,3,4,18,13.5,-9
25897,58,45,13/2/2019,25-255,CHI,,MEM,W (+12),1,34:06:00,16,20,0.8,3,5,0.6,2,2,1,3,7,10,2,0,1,2,2,37,32.9,21
25897,59,46,22/2/2019,25-264,CHI,@,ORL,W (+1),1,37:47:00,6,15,0.4,3,6,0.5,2,2,1,0,5,5,4,1,1,1,3,17,12.7,10
25897,60,47,23/2/2019,25-265,CHI,,BOS,W (+10),1,14:14,0,4,0,0,2,0,0,0,,1,2,3,3,0,0,1,2,0,-1.2,-2
25897,62,48,27/2/2019,25-269,CHI,@,MEM,W (+2),1,31:44:00,7,12,0.583,3,6,0.5,3,4,0.75,0,6,6,3,3,3,3,3,20,18.8,-2
25897,63,49,1/3/2019,25-271,CHI,@,ATL,W (+7),1,54:34:00,10,25,0.4,7,13,0.538,4,4,1,2,8,10,4,1,0,3,4,31,20.5,12
25897,65,50,5/3/2019,25-275,CHI,@,IND,L (-9),1,32:31:00,3,11,0.273,1,5,0.2,0,0,,0,4,4,2,4,2,3,1,7,5.1,-10
25897,66,51,6/3/2019,25-276,CHI,,PHI,W (+1),1,35:35:00,6,17,0.353,2,4,0.5,1,1,1,3,6,9,3,3,0,1,1,15,13.1,9
25897,67,52,8/3/2019,25-278,CHI,,DET,L (-8),1,34:03:00,9,13,0.692,1,4,0.25,4,4,1,0,4,4,8,2,0,1,1,23,24.9,8
25897,68,53,10/3/2019,25-280,CHI,@,DET,L (-23),1,26:08:00,6,12,0.5,3,4,0.75,2,2,1,0,6,6,1,0,1,0,1,17,13.8,-8
25897,69,54,12/3/2019,25-282,CHI,,LAL,L (-16),1,32:34:00,5,14,0.357,4,8,0.5,5,5,1,0,9,9,2,0,0,2,1,19,12.9,-19
25897,70,55,15/3/2019,25-285,CHI,@,LAC,L (-7),1,29:30:00,6,11,0.545,3,5,0.6,0,0,,0,2,2,0,0,0,0,1,15,9.9,2
25897,71,56,17/3/2019,25-287,CHI,@,SAC,L (-27),1,24:13:00,3,9,0.333,1,4,0.25,1,1,1,0,2,2,1,1,0,2,2,8,2.4,-15
25944,1,1,17/10/2018,19-286,CLE,@,TOR,L (-12),0,17:43,2,7,0.286,0,1,0,5,5,1,1,2,3,0,0,0,4,4,9,0.6,0
25944,2,2,19/10/2018,19-288,CLE,@,MIN,L (-8),0,23:03,6,9,0.667,0,0,,2,2,1,0,2,2,1,0,0,0,1,14,11,-15
25944,3,3,21/10/2018,19-290,CLE,,ATL,L (-22),0,27:33:00,2,11,0.182,0,1,0,0,0,,1,1,2,2,0,0,2,4,4,-4.1,-23
25944,4,4,24/10/2018,19-293,CLE,,BRK,L (-16),0,25:01:00,6,10,0.6,0,1,0,2,2,1,0,3,3,1,0,0,2,2,14,8.2,1
25944,5,5,25/10/2018,19-294,CLE,@,DET,L (-7),0,25:02:00,5,9,0.556,0,1,0,4,5,0.8,0,0,0,5,2,0,1,1,14,13.4,3
25944,6,6,27/10/2018,19-296,CLE,,IND,L (-12),0,22:34,2,8,0.25,0,1,0,8,9,0.889,0,1,1,4,1,0,2,1,12,8.5,1
25944,7,7,30/10/2018,19-299,CLE,,ATL,W (+22),0,27:42:00,4,10,0.4,1,2,0.5,8,9,0.889,4,4,8,3,0,1,3,3,17,13.8,-2
25944,8,8,1/11/2018,19-301,CLE,,DEN,L (-19),0,25:04:00,5,11,0.455,1,1,1,1,1,1,1,1,2,2,1,0,4,2,12,4.9,-9
25944,9,9,3/11/2018,19-303,CLE,@,CHO,L (-32),0,19:18,1,5,0.2,0,1,0,2,2,1,0,1,1,2,1,0,1,4,4,1,-25
25944,10,10,5/11/2018,19-305,CLE,@,ORL,L (-2),0,16:44,2,6,0.333,1,1,1,0,0,,0,1,1,2,0,0,2,2,5,0.5,-7
25944,11,11,7/11/2018,19-307,CLE,,OKC,L (-9),1,41:46:00,7,14,0.5,1,2,0.5,0,0,,0,2,2,1,0,1,3,4,15,5.4,-2
25944,12,12,10/11/2018,19-310,CLE,@,CHI,L (-1),1,34:20:00,8,16,0.5,2,3,0.667,2,2,1,1,3,4,3,0,0,1,2,20,13.9,-7
25944,13,13,13/11/2018,19-313,CLE,,CHO,W (+24),1,32:40:00,7,18,0.389,2,2,1,0,0,,2,3,5,4,1,0,4,3,16,7.1,24
25944,14,14,14/11/2018,19-314,CLE,@,WAS,L (-24),1,33:53:00,9,16,0.563,2,3,0.667,4,4,1,0,3,3,2,0,0,4,2,24,13.9,-15
25944,15,15,19/11/2018,19-319,CLE,@,DET,L (-11),1,23:46,6,10,0.6,2,3,0.667,4,6,0.667,0,1,1,4,1,0,0,3,18,15.5,-21
25944,16,16,21/11/2018,19-321,CLE,,LAL,L (-4),1,35:47:00,5,17,0.294,0,2,0,2,2,1,1,2,3,2,0,0,0,0,12,4.8,-6
25944,17,17,23/11/2018,19-323,CLE,@,PHI,W (+9),1,31:30:00,10,18,0.556,0,0,,3,4,0.75,1,4,5,3,1,1,2,1,23,17.3,0
25944,18,18,24/11/2018,19-324,CLE,,HOU,W (+9),1,33:39:00,14,21,0.667,1,3,0.333,0,0,,0,4,4,2,0,0,3,4,29,17.9,7
25944,19,19,26/11/2018,19-326,CLE,,MIN,L (-7),1,38:57:00,5,19,0.263,0,3,0,1,1,1,1,6,7,4,0,0,4,2,11,0.2,8
25944,20,20,28/11/2018,19-328,CLE,@,OKC,L (-17),1,37:57:00,9,20,0.45,1,2,0.5,2,2,1,1,9,10,3,1,0,2,2,21,14.3,-7
25944,21,21,30/11/2018,19-330,CLE,@,BOS,L (-33),1,33:07:00,6,18,0.333,0,1,0,3,3,1,0,4,4,4,0,0,3,4,15,4.2,-32
25944,22,22,1/12/2018,19-331,CLE,,TOR,L (-11),1,26:25:00,5,12,0.417,0,1,0,0,0,,0,2,2,2,0,0,3,3,10,1.4,-15
25944,23,23,3/12/2018,19-333,CLE,@,BRK,W (+2),1,31:59:00,7,16,0.438,1,1,1,0,0,,1,0,1,2,1,0,0,1,15,9.3,-2
25944,24,24,5/12/2018,19-335,CLE,,GSW,L (-24),1,35:16:00,7,14,0.5,3,3,1,4,5,0.8,0,2,2,3,0,0,1,1,21,14.9,-20
25944,25,25,7/12/2018,19-337,CLE,,SAC,L (-19),1,34:41:00,9,16,0.563,0,2,0,5,6,0.833,1,0,1,2,0,0,5,4,23,10.5,-28
25944,26,26,8/12/2018,19-338,CLE,,WAS,W (+15),1,40:07:00,13,23,0.565,3,7,0.429,0,0,,0,3,3,6,2,0,4,3,29,20,10
25944,27,27,10/12/2018,19-340,CLE,@,MIL,L (-16),1,32:15:00,5,18,0.278,2,3,0.667,3,4,0.75,1,3,4,2,0,0,2,4,15,3.4,-13
25944,28,28,12/12/2018,19-342,CLE,,NYK,W (+7),1,28:40:00,9,16,0.563,1,4,0.25,0,0,,1,2,3,2,0,0,5,4,19,7.5,-15
25944,29,29,14/12/2018,19-344,CLE,,MIL,L (-12),1,23:58,2,11,0.182,0,2,0,1,2,0.5,1,2,3,1,0,0,1,1,5,-1.7,-18
25944,30,30,16/12/2018,19-346,CLE,,PHI,L (-23),1,30:30:00,6,13,0.462,0,2,0,0,0,,0,1,1,2,2,0,3,3,12,4.8,-22
25944,31,31,18/12/2018,19-348,CLE,@,IND,W (+1),1,32:26:00,6,13,0.462,0,1,0,0,0,,1,0,1,0,0,0,2,1,12,3.6,-17
25944,32,32,19/12/2018,19-349,CLE,@,CHO,L (-11),1,27:11:00,5,16,0.313,1,2,0.5,0,0,,0,3,3,3,1,0,1,4,11,3.2,-5
25944,33,33,21/12/2018,19-351,CLE,@,TOR,L (-16),1,28:07:00,6,17,0.353,0,1,0,5,5,1,1,4,5,3,1,0,1,6,17,9.1,-20
25944,34,34,23/12/2018,19-353,CLE,,CHI,L (-20),1,32:51:00,3,16,0.188,0,2,0,0,0,,1,2,3,3,1,0,1,1,6,-1,-13
25944,35,35,26/12/2018,19-356,CLE,@,MEM,L (-8),1,30:08:00,6,15,0.4,0,2,0,4,4,1,2,3,5,6,1,0,2,3,16,12.2,-2
25944,36,36,28/12/2018,19-358,CLE,@,MIA,L (-24),1,28:37:00,2,10,0.2,1,4,0.25,3,4,0.75,0,2,2,3,0,0,3,1,8,0.7,-18
25944,37,37,29/12/2018,19-359,CLE,@,ATL,L (-3),1,28:03:00,6,15,0.4,0,1,0,6,8,0.75,0,3,3,6,0,0,0,4,18,12.6,6
25944,38,38,2/1/2019,19-363,CLE,,MIA,L (-25),1,30:01:00,5,15,0.333,2,4,0.5,0,0,,0,4,4,4,0,0,1,3,12,5.3,-17
25944,39,39,4/1/2019,20-000,CLE,,UTA,L (-26),1,29:38:00,3,13,0.231,3,4,0.75,4,4,1,0,1,1,3,1,0,4,3,13,3.3,-13
25944,40,40,5/1/2019,20-001,CLE,,NOP,L (-35),1,30:41:00,5,12,0.417,2,5,0.4,3,4,0.75,1,2,3,2,0,0,3,2,15,7.1,-30
25944,41,41,8/1/2019,20-004,CLE,,IND,L (-8),1,29:59:00,5,8,0.625,1,2,0.5,3,3,1,1,0,1,4,0,0,4,3,14,8.7,-9
25944,42,42,9/1/2019,20-005,CLE,@,NOP,L (-16),1,24:56:00,2,12,0.167,1,4,0.25,8,8,1,1,2,3,4,0,0,2,4,13,5.9,-21
25944,43,43,11/1/2019,20-007,CLE,@,HOU,L (-28),1,28:12:00,4,10,0.4,1,2,0.5,5,5,1,0,3,3,5,2,0,3,2,14,11.2,-10
25944,44,44,13/1/2019,20-009,CLE,@,LAL,W (+6),1,33:25:00,7,14,0.5,1,2,0.5,2,4,0.5,0,3,3,3,1,0,1,3,17,11,16
25944,45,45,16/1/2019,20-012,CLE,@,POR,L (-17),1,30:15:00,5,11,0.455,0,1,0,1,2,0.5,0,1,1,1,0,0,1,2,11,4.1,-21
25944,46,46,18/1/2019,20-014,CLE,@,UTA,L (-16),1,30:09:00,4,12,0.333,2,2,1,5,6,0.833,0,4,4,2,1,0,6,2,15,4.6,-18
25944,47,47,19/1/2019,20-015,CLE,@,DEN,L (-22),1,33:11:00,4,13,0.308,1,4,0.25,1,1,1,1,3,4,7,1,0,3,3,10,5.8,-14
25944,48,48,21/1/2019,20-017,CLE,,CHI,L (-16),1,29:21:00,7,17,0.412,2,6,0.333,2,3,0.667,1,2,3,0,2,0,1,0,18,10.8,-9
25944,49,49,23/1/2019,20-019,CLE,@,BOS,L (-20),1,31:15:00,6,15,0.4,2,4,0.5,2,4,0.5,4,2,6,3,0,0,4,2,16,7.8,-25
25944,50,50,25/1/2019,20-021,CLE,,MIA,L (-6),1,26:59:00,4,13,0.308,3,6,0.5,2,2,1,0,2,2,2,0,0,0,1,13,7.1,0
25944,51,51,27/1/2019,20-023,CLE,@,CHI,W (+3),1,25:44:00,3,10,0.3,1,2,0.5,0,0,,2,1,3,3,0,0,1,0,7,4,-7
25944,52,52,29/1/2019,20-025,CLE,,WAS,W (+3),1,29:41:00,4,13,0.308,0,5,0,4,6,0.667,1,2,3,3,0,0,2,3,12,3.9,1
25944,53,53,2/2/2019,20-029,CLE,,DAL,L (-13),1,31:04:00,4,17,0.235,1,3,0.333,4,4,1,1,2,3,2,1,0,1,1,13,5,-5
25944,54,54,5/2/2019,20-032,CLE,,BOS,L (-7),1,41:47:00,11,24,0.458,3,7,0.429,2,2,1,1,3,4,3,2,0,2,2,27,17.5,-6
25944,55,55,8/2/2019,20-035,CLE,@,WAS,L (-13),1,37:39:00,10,18,0.556,3,7,0.429,4,4,1,0,3,3,4,0,0,2,2,27,19.3,-11
25944,56,56,9/2/2019,20-036,CLE,@,IND,L (-15),1,29:41:00,6,14,0.429,3,3,1,1,1,1,2,3,5,4,0,0,4,2,16,8.9,-9
25944,57,57,11/2/2019,20-038,CLE,,NYK,W (+3),1,38:40:00,7,21,0.333,2,8,0.25,4,5,0.8,1,0,1,3,1,0,1,3,20,9.3,12
25944,58,58,13/2/2019,20-040,CLE,,BRK,L (-9),1,45:09:00,10,22,0.455,2,5,0.4,2,4,0.5,3,3,6,5,0,0,2,3,24,15.1,-7
25944,59,59,21/2/2019,20-048,CLE,,PHO,W (+13),1,30:29:00,3,12,0.25,0,3,0,2,2,1,0,2,2,2,2,0,1,0,8,3.8,10
25944,60,60,23/2/2019,20-050,CLE,,MEM,W (+5),1,32:21:00,8,16,0.5,4,6,0.667,0,0,,1,5,6,5,2,0,4,2,20,14.9,2
25944,61,61,25/2/2019,20-052,CLE,,POR,L (-13),1,31:30:00,3,14,0.214,3,8,0.375,2,2,1,0,1,1,1,1,0,1,2,11,2.6,-15
25944,62,62,28/2/2019,20-055,CLE,@,NYK,W (+7),1,31:32:00,7,15,0.467,2,6,0.333,6,9,0.667,1,2,3,3,0,0,0,0,22,16.5,5
25944,63,63,2/3/2019,20-057,CLE,,DET,L (-36),1,35:09:00,3,13,0.231,0,3,0,10,13,0.769,0,3,3,0,0,0,0,3,16,6.6,-25
25944,64,64,3/3/2019,20-058,CLE,,ORL,W (+14),1,29:26:00,6,11,0.545,1,4,0.25,4,4,1,0,2,2,2,1,0,5,4,17,8.1,3
25944,65,65,6/3/2019,20-061,CLE,@,BRK,L (-6),1,30:39:00,4,13,0.308,1,3,0.333,3,6,0.5,1,0,1,5,0,2,3,2,12,5.1,-8
25944,66,66,8/3/2019,20-063,CLE,@,MIA,L (-16),1,34:42:00,11,17,0.647,3,5,0.6,2,2,1,0,0,0,6,0,0,7,1,27,16.3,-16
25944,67,67,11/3/2019,20-066,CLE,,TOR,W (+25),1,36:15:00,10,18,0.556,4,7,0.571,4,4,1,1,3,4,5,0,0,0,3,28,23.3,11
25944,68,68,12/3/2019,20-067,CLE,@,PHI,L (-7),1,35:24:00,11,20,0.55,4,7,0.571,0,0,,1,1,2,1,0,0,0,1,26,17.7,-6
25944,69,69,14/3/2019,20-069,CLE,@,ORL,L (-29),1,38:49:00,7,16,0.438,2,7,0.286,7,8,0.875,1,3,4,3,0,1,4,1,23,14.2,-17
25944,70,70,16/3/2019,20-071,CLE,@,DAL,L (-5),1,38:22:00,10,16,0.625,4,7,0.571,4,5,0.8,0,2,2,4,0,0,0,2,28,23,3
25944,71,71,18/3/2019,20-073,CLE,,DET,W (+7),1,32:53:00,10,16,0.625,5,6,0.833,2,2,1,0,2,2,1,2,0,4,0,27,19.1,11
25944,72,72,20/3/2019,20-075,CLE,,MIL,W (+5),1,34:41:00,10,18,0.556,4,7,0.571,1,1,1,0,2,2,3,0,0,4,3,25,13.9,-7
25944,73,73,22/3/2019,20-077,CLE,,LAC,L (-2),1,30:33:00,9,15,0.6,2,4,0.5,0,0,,0,4,4,1,0,0,2,5,20,11,-11
25944,74,74,24/3/2019,20-079,CLE,@,MIL,L (-22),1,36:40:00,6,15,0.4,1,6,0.167,5,6,0.833,2,3,5,1,1,0,0,2,18,12.7,-12
25944,75,75,26/3/2019,20-081,CLE,,BOS,L (-10),1,38:39:00,9,19,0.474,3,7,0.429,3,3,1,0,2,2,3,0,0,1,2,24,15.2,-5
25944,76,76,28/3/2019,20-083,CLE,@,SAS,L (-6),1,34:51:00,10,17,0.588,3,7,0.429,1,2,0.5,1,1,2,3,0,0,2,1,24,16.4,-12
25944,77,77,30/3/2019,20-085,CLE,@,LAC,L (-24),1,39:52:00,7,17,0.412,1,5,0.2,6,6,1,1,2,3,3,1,0,4,1,21,11.9,-15
25944,78,78,1/4/2019,20-087,CLE,@,PHO,L (-9),1,38:31:00,9,23,0.391,1,4,0.25,2,2,1,3,1,4,3,0,0,2,3,21,9.8,6
25944,79,79,4/4/2019,20-090,CLE,@,SAC,L (-13),1,37:48:00,8,14,0.571,3,5,0.6,0,1,0,0,1,1,3,1,0,5,2,19,9.6,-15
25944,80,80,5/4/2019,20-091,CLE,@,GSW,L (-6),1,31:54:00,10,21,0.476,3,7,0.429,4,4,1,0,1,1,4,2,0,0,2,27,20.6,-7
25944,81,81,7/4/2019,20-093,CLE,,SAS,L (-22),1,40:35:00,6,15,0.4,2,7,0.286,2,2,1,0,0,0,4,1,0,3,2,16,7.9,-14
25944,82,82,9/4/2019,20-095,CLE,,CHO,L (-27),1,37:42:00,8,17,0.471,1,7,0.143,1,2,0.5,0,1,1,10,0,0,4,1,18,11.8,-16
25945,1,1,16/10/2018,21-217,PHI,@,BOS,L (-18),0,12:42,0,4,0,0,2,0,1,2,0.5,0,1,1,0,0,0,0,0,1,-1.9,-8
25945,2,2,18/10/2018,21-219,PHI,,CHI,W (+19),0,29:11:00,4,7,0.571,4,7,0.571,0,0,,0,4,4,1,2,1,0,1,12,12.9,1
25945,3,3,20/10/2018,21-221,PHI,,ORL,W (+1),0,20:56,0,4,0,0,3,0,0,0,,2,2,4,2,0,0,1,0,0,-0.4,12
25945,4,4,23/10/2018,21-224,PHI,@,DET,L (-1),1,24:24:00,2,5,0.4,1,4,0.25,0,0,,0,0,0,2,0,0,0,2,5,2.9,-5
25945,5,5,24/10/2018,21-225,PHI,@,MIL,L (-15),0,8:15,1,4,0.25,1,2,0.5,0,0,,0,0,0,0,1,0,1,1,3,0.2,-4
25945,6,6,27/10/2018,21-228,PHI,,CHO,W (+2),0,9:14,1,3,0.333,1,2,0.5,1,1,1,0,0,0,0,0,0,0,0,4,2.3,-1
25945,7,7,29/10/2018,21-230,PHI,,ATL,W (+21),0,24:42:00,4,8,0.5,2,5,0.4,3,3,1,0,1,1,2,1,0,1,2,13,9.9,8
25945,8,8,30/10/2018,21-231,PHI,@,TOR,L (-17),0,16:25,3,8,0.375,2,6,0.333,0,0,,0,0,0,0,0,0,0,2,8,2.8,-8
25945,9,9,1/11/2018,21-233,PHI,,LAC,W (+9),0,23:14,5,8,0.625,3,6,0.5,0,1,0,0,1,1,0,1,0,0,3,13,9.1,0
25945,10,10,3/11/2018,21-235,PHI,,DET,W (+10),0,19:25,4,7,0.571,2,5,0.4,1,1,1,0,1,1,1,0,0,1,0,11,7.7,13
25945,11,11,4/11/2018,21-236,PHI,@,BRK,L (-25),0,28:27:00,3,6,0.5,2,5,0.4,4,5,0.8,0,1,1,1,0,0,1,0,12,8.6,-28
25945,12,12,7/11/2018,21-239,PHI,@,IND,W (+6),0,22:53,4,8,0.5,3,6,0.5,1,1,1,0,1,1,1,1,1,1,3,12,8.5,-11
25945,13,13,9/11/2018,21-241,PHI,,CHO,W (+1),0,18:31,1,6,0.167,1,5,0.2,0,0,,0,0,0,1,1,1,0,3,3,0.4,1
25945,14,14,10/11/2018,21-242,PHI,@,MEM,L (-6),1,42:30:00,2,13,0.154,1,11,0.091,0,0,,1,1,2,5,2,0,2,3,5,0,-13
25945,15,15,12/11/2018,21-244,PHI,@,MIA,W (+10),0,23:42,3,5,0.6,2,4,0.5,2,2,1,0,0,0,1,0,0,0,4,10,6.8,10
25945,16,16,14/11/2018,21-246,PHI,@,ORL,L (-5),0,14:46,3,7,0.429,1,4,0.25,0,0,,1,0,1,1,0,0,0,1,7,4.3,-15
25945,17,17,16/11/2018,21-248,PHI,,UTA,W (+6),0,14:17,2,4,0.5,2,4,0.5,0,0,,0,1,1,1,0,0,1,3,6,2.8,-4
25945,18,18,17/11/2018,21-249,PHI,@,CHO,W (+3),0,23:28,2,6,0.333,1,4,0.25,0,0,,0,2,2,0,1,0,0,3,5,2,-3
25945,19,19,19/11/2018,21-251,PHI,,PHO,W (+5),0,20:36,3,4,0.75,2,3,0.667,1,1,1,0,0,0,1,0,0,0,2,9,7.3,-6
25945,20,20,21/11/2018,21-253,PHI,,NOP,W (+1),0,20:10,4,6,0.667,4,6,0.667,3,3,1,0,3,3,1,1,0,0,5,15,13,14
25945,21,21,23/11/2018,21-255,PHI,,CLE,L (-9),0,29:10:00,4,9,0.444,2,7,0.286,0,0,,0,2,2,1,0,0,0,1,10,6.2,2
25945,22,22,25/11/2018,21-257,PHI,@,BRK,W (+2),0,19:23,5,7,0.714,4,4,1,2,2,1,0,2,2,1,0,0,0,2,16,13.6,-3
25945,23,23,28/11/2018,21-260,PHI,,NYK,W (+26),0,21:36,2,4,0.5,1,2,0.5,0,0,,0,3,3,2,0,0,2,1,5,2.9,0
25945,24,24,30/11/2018,21-262,PHI,,WAS,W (+25),0,27:22:00,5,9,0.556,2,4,0.5,0,0,,0,4,4,2,1,0,0,3,12,10.1,4
25945,25,25,2/12/2018,21-264,PHI,,MEM,W (+8),0,17:45,1,4,0.25,1,4,0.25,1,1,1,0,0,0,0,0,0,3,1,4,-1.8,-1
25945,26,26,5/12/2018,21-267,PHI,@,TOR,L (-11),0,17:05,2,6,0.333,0,4,0,2,3,0.667,0,0,0,0,0,0,0,0,6,2.2,4
25945,27,27,7/12/2018,21-269,PHI,@,DET,W (+6),0,15:43,1,3,0.333,0,1,0,1,1,1,0,1,1,0,0,0,1,3,3,-0.6,-1
25945,28,28,10/12/2018,21-272,PHI,,DET,W (+14),0,21:55,3,9,0.333,3,7,0.429,1,2,0.5,2,1,3,1,0,0,0,2,10,6.1,3
25945,29,29,12/12/2018,21-274,PHI,,BRK,L (-3),0,20:25,3,7,0.429,3,5,0.6,1,3,0.333,1,0,1,1,2,0,1,2,10,7.1,-7
25945,30,30,14/12/2018,21-276,PHI,,IND,L (-12),0,24:21:00,2,3,0.667,2,2,1,1,1,1,1,4,5,1,0,0,0,2,7,7.5,0
25945,31,31,16/12/2018,21-278,PHI,@,CLE,W (+23),0,15:11,6,7,0.857,4,5,0.8,0,0,,0,2,2,0,0,1,0,3,16,13.6,-6
25945,32,32,17/12/2018,21-279,PHI,@,SAS,L (-27),0,17:12,1,6,0.167,1,3,0.333,0,0,,0,1,1,0,0,0,0,0,3,-0.5,-20
25945,33,33,19/12/2018,21-281,PHI,,NYK,W (+22),0,22:24,6,10,0.6,4,7,0.571,1,1,1,0,1,1,1,0,1,0,1,17,13.7,12
25945,34,34,22/12/2018,21-284,PHI,,TOR,W (+25),0,16:06,1,5,0.2,0,4,0,1,1,1,0,0,0,1,0,0,1,4,3,-2,-3
25945,35,35,25/12/2018,21-287,PHI,@,BOS,L (-7),0,14:06,2,4,0.5,1,2,0.5,0,0,,0,1,1,1,1,0,0,1,5,4.6,-10
25945,36,36,27/12/2018,21-289,PHI,@,UTA,W (+17),0,12:33,2,6,0.333,1,4,0.25,2,2,1,1,1,2,0,0,0,0,1,7,4.2,-4
25945,37,37,30/12/2018,21-292,PHI,@,POR,L (-34),0,22:57,2,10,0.2,0,5,0,0,0,,1,0,1,2,1,1,1,3,4,-0.6,-8
25945,38,38,1/1/2019,21-294,PHI,@,LAC,W (+6),0,13:28,1,2,0.5,1,2,0.5,0,0,,0,2,2,0,0,0,0,4,3,1,9
25945,39,39,2/1/2019,21-295,PHI,@,PHO,W (+5),0,16:06,2,5,0.4,1,4,0.25,0,0,,0,3,3,0,1,0,0,5,5,2.2,-2
25945,40,40,5/1/2019,21-298,PHI,,DAL,W (+6),0,23:36,3,6,0.5,1,4,0.25,0,0,,0,1,1,1,1,0,0,3,7,4.8,3
25945,41,41,8/1/2019,21-301,PHI,,WAS,W (+17),0,23:38,8,15,0.533,8,14,0.571,5,5,1,1,2,3,1,1,0,1,1,29,23.3,12
25945,42,42,9/1/2019,21-302,PHI,@,WAS,L (-17),0,24:11:00,2,7,0.286,1,4,0.25,0,0,,0,2,2,0,0,0,2,5,5,-2.5,-9
25945,43,43,11/1/2019,21-304,PHI,,ATL,L (-2),0,15:57,3,4,0.75,0,1,0,0,1,0,0,1,1,0,1,0,0,3,6,4.1,7
25945,44,44,13/1/2019,21-306,PHI,@,NYK,W (+3),0,14:09,1,5,0.2,1,4,0.25,2,2,1,0,0,0,1,0,0,0,0,5,2.6,14
25945,45,45,15/1/2019,21-308,PHI,,MIN,W (+42),0,22:30,5,13,0.385,2,8,0.25,0,0,,1,2,3,4,1,1,0,3,12,9.5,26
25945,46,46,17/1/2019,21-310,PHI,@,IND,W (+24),0,14:39,2,5,0.4,2,3,0.667,0,0,,0,2,2,1,0,0,1,0,6,3.6,6
25945,47,47,19/1/2019,21-312,PHI,,OKC,L (-2),0,14:31,3,3,1,3,3,1,0,0,,1,1,2,1,0,0,1,1,9,8.4,-4
25945,48,48,21/1/2019,21-314,PHI,,HOU,W (+28),0,20:02,7,13,0.538,3,6,0.5,1,1,1,0,1,1,0,0,0,1,3,18,9.8,5
25945,49,49,23/1/2019,21-316,PHI,,SAS,W (+2),0,22:19,5,7,0.714,3,5,0.6,1,1,1,0,0,0,2,3,0,0,2,14,14.7,2
25945,50,50,26/1/2019,21-319,PHI,@,DEN,L (-16),0,27:32:00,2,6,0.333,1,4,0.25,3,3,1,1,1,2,7,0,0,1,2,8,8.7,-2
25945,51,51,29/1/2019,21-322,PHI,@,LAL,W (+16),0,19:18,2,5,0.4,2,4,0.5,0,0,,0,3,3,2,0,0,0,1,6,5.2,4
25945,52,52,31/1/2019,21-324,PHI,@,GSW,W (+9),0,15:42,3,4,0.75,3,4,0.75,1,1,1,0,0,0,3,0,1,0,0,10,11.2,11
25945,53,53,2/2/2019,21-326,PHI,@,SAC,L (-7),1,33:45:00,3,7,0.429,1,5,0.2,1,3,0.333,0,0,0,0,0,0,0,1,8,3.1,-21
25945,54,54,5/2/2019,21-329,PHI,,TOR,L (-12),1,33:37:00,2,8,0.25,2,6,0.333,0,0,,0,1,1,1,0,0,1,4,6,-0.4,-5
25945,56,55,9/2/2019,21-333,LAC,@,BOS,W (+11),0,26:40:00,5,9,0.556,4,7,0.571,3,4,0.75,1,1,2,3,1,0,0,2,17,15.6,2
25945,57,56,11/2/2019,21-335,LAC,@,MIN,L (-10),0,33:19:00,4,7,0.571,3,5,0.6,4,4,1,1,2,3,2,2,0,1,1,15,15,17
25945,58,57,13/2/2019,21-337,LAC,,PHO,W (+27),1,23:44,3,8,0.375,2,4,0.5,0,0,,0,1,1,4,1,0,2,1,8,5.3,17
25945,59,58,22/2/2019,21-346,LAC,@,MEM,W (+6),1,31:29:00,2,9,0.222,2,7,0.286,2,2,1,0,1,1,0,1,0,3,3,8,-0.4,1
25945,60,59,24/2/2019,21-348,LAC,@,DEN,L (-27),1,28:31:00,3,6,0.5,1,3,0.333,1,1,1,0,0,0,1,3,0,1,1,8,7.3,-15
